text,label
अति राम्रो सिधा कुरा कारेकर्म चलाउनु भएको माँ हार्दिक बधाइ तथा सुभ कामण रबि सर हजुर को देस पर्ती गरेको योग्दाण इति हासिक रहोस फेरि पनि सुभ कामण्🙏🙏🙏🙏🙏👌👌👌👌👌,1
बधाई छ रबि सर धेरै दिनको प्रतीक्षा पछि तपाईको अावज सुन्न र देख्न पाइयो यो कर्णाली को बोका मन्त्रीलाई चही कानुनी कारबाही मा ल्याउनु पर्छ रबि सर यो मन्त्रीको हर्कट हेर्दा लाजमर्दो छ🇳🇵,1
रबि सरलाई नमन ग्यालेक्सी 4के लाइ सफलताको शुभकामना,1
वाहा आज बाट फेरि भ्रस्टाचारीहरु टाउको दुखने दीन आयो    धेरै दीन पछी रबीलामीछाने सर को दमदार आवाज सुन्ना पाईयो धेरै धेरै बधाई छ Glaxy4k सबै team लाई 🇳🇵🇳🇵🇳🇵,1
हार्दिक सुभकामना सम्पूर्ण टिम लाइ,1
पत्रकार रबि लामिछाने  सर मन पराउने जति यता ( जय रबि ) sir,1
येस्ता मन्त्री ले देश चलाउ छ र यस्ता लाई छाडन हुदैन रबि सर,0
तपाईं को आवाज अजै शसक्त र बुलन्द बनोस रबि दाजु,1
सुभकामना🙏,1
गरिब को बोली अझ ससक्त हुने मा पुण बिस्वास गर्दछु।,1
मन जितिस दाइ फेरि ❤️,1
तलाइ हेर्न पाइयो अब आनन्दले निदाउछु।,2
